CODIGO MUNICIPIO;LATITUDE;LONGITUDE
261210;-7.93;-35.63
280620;-11.03;-37.47
251310;-7.35;-35.44
412280;-26.17;-53.36
261220;-8.06;-39.11
315700;-16.17;-42.29
292730;-12.87;-38.76
150620;-0.62;-47.35
231195;-7.28;-40.45
354510;-21.62;-50.86
261230;-8.97;-36.68
421535;-26.6;-53.05
354515;-22.84;-47.67
354520;-23.2;-47.28
315710;-16;-39.94
354530;-23.64;-47.57
510775;-15.13;-58.12
412290;-23.6;-49.62
431645;-29.08;-53.21
412300;-25.78;-53.3
354540;-22.89;-49.98
421540;-26.9;-51.4
292740;-12.97;-38.51
431647;-28.12;-54.83
431650;-29.43;-51.51
150630;-0.75;-48.51
210970;-7.13;-45.34
171880;-5.34;-47.87
431660;-27.95;-51.8
521900;-16.19;-50.31
171884;-12.53;-49.92
354550;-22.45;-51.76
421545;-28.63;-49.12
261240;-8.36;-36.56
354560;-21.24;-48.8
354570;-20.03;-50.72
412310;-23.26;-50.42
315720;-19.95;-43.41
292750;-11.95;-38.97
521910;-16.57;-49.69
315725;-19.97;-42.13
315727;-21.95;-43.7
150635;-1.22;-48.29
431670;-28.35;-53.24
315730;-21.24;-43.55
354580;-22.75;-47.41
354600;-23.39;-45.88
292760;-9.73;-38.12
510724;-11.91;-55.22
421550;-26.96;-50.42
251315;-7.73;-35.87
412320;-23.51;-50.78
431673;-28.16;-51.92
431675;-29.46;-52.08
354610;-20.08;-50.95
261245;-8.23;-40.33
251320;-6.53;-38.06
241120;-6.22;-36.02
292770;-16.27;-39.02
261247;-7.82;-38.15
354620;-22.13;-47.45
354625;-21.29;-47.43
292780;-14.96;-39.81
354630;-21.82;-47.24
521920;-17.31;-48.48
315733;-21.12;-44.22
412330;-22.95;-53.29
315737;-16.09;-41.74
150640;-0.66;-49.16
261250;-7.95;-36.2
315740;-20.23;-42.81
220910;-7.18;-41.76
354640;-22.89;-49.63
431680;-29.71;-52.42
510774;-10.15;-52.39
220915;-5.8;-41.95
315750;-18.82;-42.44
354650;-21.46;-48.39
412340;-23.03;-51.8
521925;-15.76;-51.1
315760;-16.69;-45.41
171886;-7.15;-48.72
354660;-20.21;-50.92
220920;-9.11;-45.92
261255;-8.16;-40.61
210975;-5.5;-44.56
354670;-22.45;-47.52
412350;-24.86;-54.33
421555;-26.93;-53.61
210980;-2.23;-45.29
251330;-6.71;-38.63
521930;-17.81;-50.59
315765;-16.98;-40.68
412360;-22.63;-51.9
210990;-3.66;-45.38
292790;-13.29;-39.81
251335;-7.62;-38.55
521935;-15.29;-49.42
354680;-23.31;-46.22
412370;-23;-53.19
150650;-1.29;-48.16
130360;-0.41;-65.01
412380;-25.82;-53.48
315770;-19.3;-47.52
320450;-20.1;-40.52
412382;-25.4;-53.56
354690;-21.68;-48.08
220930;-8.95;-44.12
211000;-4.06;-45.68
315780;-19.77;-43.85
292805;-15.42;-39.33
251340;-6.87;-36.91
280630;-11.35;-37.44
270790;-9.6;-35.82
150655;-1.51;-46.94
211003;-2.62;-45.77
110029;-11.9;-61.77
315790;-20.38;-42.25
431697;-30.33;-54.07
431690;-29.68;-53.8
240933;-5.84;-35.69
261260;-8.8;-39.82
354700;-22.56;-48.16
292810;-13.39;-44.19
150658;-8.85;-49.72
315800;-19.44;-43.11
320455;-20.04;-40.74
261270;-7.84;-35.9
431695;-29.49;-50.99
412385;-24.93;-51.86
150660;-1.35;-47.57
315810;-16.24;-40.14
315820;-18.19;-42.41
171888;-8.79;-47.79
330460;-21.95;-42
412390;-23.15;-50.51
354710;-21.35;-51.75
412395;-23.1;-53.1
231220;-4.33;-40.15
211010;-3.51;-42.54
211020;-3.14;-44.32
251370;-7.11;-34.97
315920;-22.02;-46.33
292840;-11;-44.51
315940;-21.56;-43.91
315930;-22.14;-44.09
315935;-19.87;-42.13
521940;-17.32;-53.2
315950;-19.36;-41.38
521945;-15.13;-49.11
500755;-21.3;-52.83
354750;-21.7;-47.47
315960;-22.25;-45.7
171889;-10.86;-48.91
510776;-13.81;-55.26
354740;-20.14;-50.83
431720;-27.87;-54.48
315970;-19.53;-45.96
521950;-16.08;-49.49
421560;-28.03;-49.12
280650;-10.64;-37.19
354760;-21.47;-47.36
220937;-6.79;-42.28
120043;-9.43;-70.49
421565;-29.13;-49.7
171890;-11.44;-48.12
354765;-20.24;-50.68
320460;-19.93;-40.59
292850;-12.77;-39.52
251380;-7.11;-37.45
431725;-29.16;-51.73
521960;-13.71;-49.01
412402;-25.05;-53.63
171900;-10.28;-47.8
510777;-10.47;-50.5
421567;-26.77;-50
261280;-7.37;-37.47
521970;-14.43;-49.7
412405;-25.44;-54.4
421568;-26.61;-53.2
172000;-6.43;-47.67
315980;-18.83;-50.12
431730;-33.51;-53.36
292800;-11.25;-39.37
160060;-0.05;-51.18
292820;-12.98;-44.05
431700;-30.87;-53.11
354720;-20.25;-50.79
315830;-21.24;-45.5
315840;-21.28;-42.55
251350;-7.55;-38.33
354730;-23.44;-46.91
315850;-19;-44.04
231200;-3.46;-40.21
150670;-9.5;-50.62
231210;-7.18;-39.73
315860;-21.95;-43.16
315870;-21.6;-44.1
270800;-9.37;-37.24
412400;-23.75;-49.62
315880;-20.89;-45.13
431710;-30.89;-55.53
315890;-20.1;-41.92
211023;-3.11;-42.41
241140;-5.95;-36.65
270810;-9.16;-36.22
315895;-19.36;-42.56
220935;-6.94;-41.51
315900;-19.16;-43.71
280640;-10.29;-36.6
241142;-6.77;-36.73
251360;-7.38;-37.98
315910;-20.78;-43.69
292830;-12.01;-38.86
150680;-2.44;-54.7
251365;-6.48;-38.47
150690;-0.92;-47.39
431740;-29.19;-54.86
421569;-26.63;-52.68
510726;-14.49;-57
292860;-12.54;-38.71
421570;-27.68;-48.77
280660;-10.78;-37.05
211027;-2.5;-43.25
354770;-21.97;-51.65
354780;-23.66;-46.53
251385;-7.21;-36.63
431750;-28.29;-54.26
241150;-6.31;-35.47
354790;-21.08;-47.15
521971;-17.56;-50.63
431760;-29.81;-50.52
412410;-23.29;-50.07
431770;-28.51;-55.22
521973;-16.48;-49.31
292870;-12.96;-39.26
220940;-6.98;-41.23
330470;-21.53;-42.18
354800;-22.6;-46.91
315990;-20.94;-44.91
354805;-20.93;-50.49
316000;-21.75;-42.81
412420;-22.73;-52.34
521975;-15.93;-48.25
316010;-20.31;-42.6
130370;-3.1;-67.94
316020;-18.46;-43.3
316030;-16.53;-40.17
354810;-22.11;-46.68
510779;-14.79;-53.63
510780;-15.86;-56.07
316040;-20.08;-45.29
431755;-28.49;-52.02
412430;-23.49;-50.64
354820;-22.82;-45.66
431775;-28.39;-52.69
316045;-15.33;-42.62
316050;-19.22;-43.25
412440;-26.06;-53.72
150700;-1.15;-48.12
211030;-4.86;-44.36
220945;-6.04;-42.7
431780;-27.85;-53.77
431790;-27.82;-54.66
292880;-12.43;-39.25
354830;-21.85;-51.39
431795;-27.9;-51.64
316060;-18.29;-44.22
412450;-22.69;-51.79
220950;-7.42;-41.91
354840;-21.63;-50.5
354850;-23.96;-46.33
316070;-21.45;-43.55
231230;-4.04;-40.86
211040;-3.33;-43.52
261290;-8.8;-35.95
251392;-6.9;-37.72
211050;-2.69;-44.82
251390;-6.48;-37.45
316080;-21.58;-45.07
241160;-5.09;-35.95
354860;-22.68;-45.73
421580;-26.25;-49.37
172010;-5.91;-48.06
241170;-6.34;-36.08
261300;-8.52;-36.44
421575;-26.47;-52.96
211060;-3.36;-42.41
354870;-23.69;-46.56
421590;-27.9;-48.92
431800;-28.66;-56
270820;-10.12;-36.9
316090;-20.62;-43.94
220955;-8.96;-43
150710;-0.75;-48.02
354880;-23.62;-46.55
261310;-8.32;-36.14
421600;-27.07;-53
354890;-22.01;-47.89
412460;-23.31;-52.47
280670;-11.01;-37.2
421605;-27.26;-50.44
292890;-12.36;-44.97
421610;-26.55;-52.53
521980;-13.39;-46.31
292895;-11.5;-39.54
280680;-10.79;-37.56
316095;-19.52;-42.01
251396;-6.81;-37.94
150715;-5.53;-48.73
211065;-6.8;-44.64
150720;-1.67;-47.77
251394;-7.63;-36.43
211070;-5.57;-44.38
320465;-19.14;-40.62
316100;-19.86;-42.96
431805;-28.53;-51.88
292910;-12.84;-39.08
110148;-11.9;-61.5
292900;-12.6;-38.97
211080;-7.08;-44.81
316105;-18.59;-41.48
510785;-11.61;-50.66
292905;-13.4;-44.19
220960;-5.93;-42.11
172015;-10.16;-46.65
150730;-6.64;-51.99
241180;-6.37;-37.18
330480;-21.64;-41.74
354900;-20.35;-50.69
316110;-15.94;-44.86
251398;-6.61;-38.09
280690;-10.33;-36.88
431810;-29.54;-55.13
220965;-8.23;-41.68
521990;-15.93;-49.26
330475;-21.46;-41.11
431820;-29.44;-50.58
316120;-20.7;-44.98
316130;-19.86;-49.77
211085;-5.12;-47.38
292920;-12.62;-38.68
316140;-20.78;-42.26
110149;-12.06;-63.56
211090;-6.25;-42.85
241190;-5.97;-38.15
150740;-1.16;-47.79
220970;-7.25;-42.54
421620;-26.24;-48.63
431830;-30.33;-54.31
292925;-11.22;-41.91
130380;-0.12;-67.08
320470;-19.01;-40.53
500769;-19.39;-54.56
316150;-20.92;-42.83
316160;-18.83;-42.28
150745;-6.4;-48.55
316165;-18.89;-41.36
330490;-22.82;-43.05
316170;-18.33;-45.83
231240;-3.6;-38.96
241200;-5.79;-35.32
220975;-10.02;-45.3
316180;-19.98;-44.85
220980;-5.99;-42.7
316190;-19.82;-43.36
312550;-18;-43.39
316200;-21.89;-45.59
292930;-12.43;-38.96
316210;-19.31;-46.04
431840;-29.95;-51.72
412470;-23.72;-50.74
412480;-25.82;-52.72
261320;-8.87;-36.36
421630;-27.27;-48.84
211100;-2.95;-44.8
316220;-20.64;-46.5
140050;0.95;-59.91
330500;-21.63;-41.05
354910;-21.96;-46.79
220985;-6.81;-41.34
220987;-3.95;-41.25
316225;-16.85;-44.35
316230;-21.93;-45.92
522005;-16.81;-50.4
150746;-0.85;-47.91
316240;-15.92;-44
220990;-5.51;-41.89
431842;-27.81;-51.82
220995;-6.94;-41.88
522000;-14.7;-47.52
354920;-20.38;-50.37
316245;-14.88;-44.09
354925;-20.51;-50.35
330510;-22.8;-43.37
150747;-0.76;-47.17
316250;-21.13;-44.26
150750;-5.35;-48.79
220997;-3.81;-42.44
412490;-22.85;-52.33
251400;-7.39;-36.53
211102;-3.55;-46.25
421635;-26.61;-48.76
412500;-23.97;-51.81
231250;-5.27;-38.27
316255;-20.39;-42.15
316257;-18.72;-41.15
421625;-27.09;-53.59
316260;-19.33;-42.15
316265;-16.54;-44.51
211105;-6.46;-47.05
316270;-15.31;-42.01
354930;-21.26;-51.66
221000;-8.35;-42.24
431843;-29.61;-53.44
250070;-6.72;-38.44
241210;-6.71;-37.2
211107;-5.11;-43.81
421640;-29.22;-49.81
251410;-8.07;-36.84
412510;-25.68;-50.29
211110;-6.49;-43.7
316280;-18.54;-42.76
316290;-21.54;-43.01
421650;-28.29;-49.93
354940;-20.58;-47.85
316292;-20.04;-44.27
261330;-8.43;-35.8
431844;-28.49;-51.7
412530;-23.43;-52.29
412535;-23.74;-53.92
412520;-25.7;-52.91
421660;-27.61;-48.62
316294;-20.71;-46.31
354950;-20.59;-47.63
412540;-23.91;-49.65
261340;-8.89;-35.14
251420;-6.94;-38.16
270830;-9.01;-36.05
316295;-19.7;-43.95
316300;-18.32;-42.14
270840;-9.55;-37.38
316310;-19.7;-44.55
292935;-15.08;-39.33
431845;-27.78;-53.12
412545;-24.83;-54.06
251430;-7.24;-38.3
251440;-6.84;-37.32
241220;-6.07;-35.23
251450;-7.12;-38.5
251455;-7.73;-38.09
211120;-2.56;-44.05
330513;-21.35;-41.94
316320;-22.32;-45.52
354960;-22.64;-44.57
261350;-7.86;-38.75
251460;-7.16;-37.3
251465;-6.21;-37.35
320480;-21.02;-41.65
241230;-6.31;-35.71
421670;-26.45;-53.49
421680;-27.66;-50.58
316330;-18.47;-41.38
221005;-3.81;-41.83
261360;-7.47;-37.27
316340;-19.92;-42.7
431846;-29.04;-52.29
431848;-29.52;-51.25
431849;-27.72;-54.12
292937;-11.41;-39.86
316350;-18.27;-42.66
316360;-20;-41.74
431850;-32.01;-52.04
431860;-27.76;-51.59
221010;-7.49;-42.56
221020;-6.87;-41.47
510729;-16.46;-54.25
510730;-13.44;-56.72
354970;-21.59;-46.88
354980;-20.81;-49.37
251470;-6.77;-36.79
241240;-6.44;-36.87
431861;-29.53;-51.48
330515;-22.15;-42.92
510735;-10.8;-52.74
431862;-28.74;-50.06
211125;-5.05;-44.58
354990;-23.17;-45.88
251480;-7.39;-36.8
412550;-25.53;-49.2
510710;-15.62;-58.17
251445;-7.25;-35.38
221030;-7.08;-40.82
431870;-29.76;-51.14
316370;-22.11;-45.05
261370;-8;-35.01
354995;-23.85;-46.94
421690;-26.35;-52.85
221035;-9.16;-42.54
431880;-31.36;-51.97
421700;-28.32;-49.17
211130;-2.52;-44.3
522010;-16.52;-50.37
231260;-3.67;-39.24
355000;-23.22;-45.31
221037;-6.82;-41.32
270850;-9.31;-35.56
211140;-4.38;-44.66
140060;1;-60.15
522015;-14.86;-49.32
431890;-28.4;-54.96
251490;-6.92;-37.09
412555;-23.4;-52.64
355010;-22.73;-48.57
431900;-28.97;-51.06
431910;-27.7;-53.96
421710;-28.16;-48.97
431912;-29.53;-53.85
320490;-18.71;-39.85
211150;-4.03;-44.47
412560;-25.87;-50.38
241250;-6.21;-38.49
355020;-23.87;-47.99
221038;-5.86;-42.18
421715;-26.69;-53.25
292940;-13.04;-39.45
431915;-28.56;-54.55
251500;-7.25;-35.2
280700;-10.38;-37.38
316380;-20.7;-42.71
522020;-13.27;-50.16
221039;-7.58;-42.36
241255;-5.12;-35.63
150760;-1.62;-47.48
110032;-11.68;-62.68
412570;-25.34;-54.23
421720;-26.72;-53.51
522026;-17.05;-48.66
221040;-5.5;-41.32
172020;-5.55;-47.57
270860;-9.78;-36.09
270870;-9.26;-35.37
431920;-28.18;-55.26
522028;-15.35;-49.81
355030;-23.54;-46.63
431930;-28.02;-54.93
130390;-3.37;-68.87
241260;-5.89;-35.76
355040;-22.54;-47.91
241270;-5.89;-35.63
211153;-5.08;-48.42
330520;-22.83;-42.1
510740;-16;-54.92
431935;-29.42;-51.51
316390;-21.12;-46.61
431936;-27.77;-53.24
421725;-27.56;-48.8
431937;-28.12;-54.88
412575;-24.93;-53.85
412580;-23.86;-51.85
412590;-22.82;-53.22
221050;-5.92;-42.71
316410;-18.36;-42.6
431940;-29.62;-54.17
355050;-22.74;-49.74
211157;-6.82;-46.53
316400;-20.17;-42.52
241280;-5.79;-36.92
211160;-7.02;-45.48
211163;-5.1;-45.07
221060;-9.01;-42.69
211167;-5.02;-44.99
316420;-16.36;-45.06
355060;-23.52;-47.13
316430;-20.24;-46.36
320495;-19.73;-40.65
172025;-12.74;-48.23
355070;-23.76;-45.4
270880;-9.93;-36.55
412600;-23.46;-50.76
316440;-22.15;-45.75
150770;-1.71;-49.54
355080;-21.71;-46.82
316443;-21.07;-42.63
251510;-7.08;-35.83
330530;-21.95;-42.13
316447;-19.49;-41.98
431950;-29.58;-51.37
316450;-18.08;-42.57
316460;-20.27;-45
316470;-20.91;-46.99
292950;-12.51;-38.49
316480;-19.29;-43.17
316490;-22.21;-44.97
172030;-5.25;-48.2
130395;-2.57;-57.87
251520;-8.15;-37
431960;-30.16;-53.56
522040;-18.99;-50.54
355090;-21.47;-47.55
316520;-21.72;-44.98
316500;-20.91;-44.5
316510;-20.78;-47.09
412610;-23.53;-52.59
241290;-5.97;-36.07
431970;-27.55;-52.52
431971;-29.04;-51.76
172049;-11.97;-48.23
431973;-27.78;-53.93
431975;-29.36;-51.37
355100;-23.96;-46.39
241300;-6.21;-36.68
316530;-21.71;-44.44
431980;-29.69;-54.67
211170;-2.89;-44.88
261380;-7.59;-35.49
251530;-7.09;-35.23
292960;-12.72;-39.18
510787;-12.98;-58.76
431990;-29.63;-51
412620;-23.91;-50.58
150775;-6.94;-49.68
330540;-21.99;-42.91
432000;-29.83;-51.14
316540;-22.74;-45.74
330550;-22.92;-42.5
432010;-27.94;-52.92
412625;-23.44;-51.87
355110;-23.64;-47.82
316550;-18.78;-42.36
355120;-23.27;-49.47
316553;-20.03;-44.14
292970;-11.6;-38.59
270890;-9.56;-35.82
211172;-4.03;-45.23
292975;-12.73;-38.76
412627;-25.69;-52.61
421730;-26.92;-53
292980;-10.94;-40.41
421740;-26.41;-49.07
292990;-12.41;-41.77
421750;-27.14;-52.31
355130;-20.65;-49.92
221062;-10.81;-44.83
293000;-14.57;-42.93
221063;-7.56;-44.06
432020;-27.47;-53.4
432023;-27.63;-53.94
432026;-29.26;-53.01
432030;-28.62;-52.95
500780;-20.36;-51.41
316556;-20.1;-42.83
120050;-9.06;-68.65
211174;-5.25;-44.05
316557;-22.58;-46.17
522045;-16.7;-49.09
316560;-21.8;-42.94
241310;-6.03;-35.69
316570;-20.91;-43.09
241320;-6.16;-35.12
120045;-10.15;-67.73
316580;-22.16;-46.17
150780;-2.59;-51.95
211176;-5.44;-47.29
316590;-17.94;-43.22
231270;-5.58;-39.37
270895;-9.35;-37.5
231280;-3.35;-40.46
432032;-28.03;-54.54
412630;-24.11;-49.46
293010;-10.46;-40.19
316600;-20.79;-43.34
316610;-18.89;-43.08
316620;-21.02;-43.58
432035;-30.61;-51.57
293020;-9.74;-41.88
432040;-28.71;-51.93
316630;-20.47;-42.48
251540;-6.93;-36.4
110150;-11.79;-63.03
432045;-29.38;-52.26
316640;-21.9;-44.51
330555;-22.74;-43.7
320500;-20.12;-40.3
421755;-26.72;-53.04
355140;-21.31;-47.56
316650;-18.36;-43.16
251550;-7.48;-36.66
251560;-6.68;-35.44
316660;-19.43;-45.79
241330;-6.41;-35.7
241335;-5.17;-37.02
160005;0.89;-52
293015;-13.57;-43.59
316680;-19.11;-46.68
316670;-17.78;-40.24
293030;-12.76;-43.95
251570;-7.21;-38.36
355160;-22.61;-46.7
241340;-6.66;-37.39
510788;-12.09;-51.4
293040;-12.15;-39.33
251580;-7.17;-35.67
261390;-7.98;-38.29
355150;-21.21;-47.59
316690;-21.54;-46.04
211178;-1.85;-45.12
522050;-18.3;-51.96
316695;-15.82;-42.87
412635;-25.37;-54.05
316700;-21.88;-44.5
251590;-6.82;-35.63
293050;-11.66;-39
241350;-6.27;-35.49
241355;-6.11;-37.95
261400;-7.93;-39.29
316710;-18.6;-43.37
293060;-11.41;-40.3
412640;-23.03;-50.83
261410;-8.07;-37.26
412650;-23.05;-51.03
432050;-27.97;-52.25
432055;-30.45;-51.6
355170;-21.13;-47.99
251593;-6.75;-35.44
355180;-24.38;-47.92
432057;-28.13;-54.46
316720;-19.46;-44.24
500770;-23.96;-55.03
316555;-17.6;-42.15
432060;-27.43;-52.11
241360;-5.77;-37.95
355190;-20.8;-48.8
421760;-28.59;-49.42
500790;-20.93;-54.96
221065;-4.91;-41.73
330560;-22.65;-42.39
522060;-16.65;-48.6
172065;-11.14;-48.16
432065;-29.64;-53.58
316730;-21.15;-43.21
355200;-22.66;-44.85
130400;-2.83;-58.2
316740;-22.02;-45.83
280710;-10.73;-37.81
316750;-21.96;-43.31
221070;-7.59;-40.81
293070;-12.78;-38.4
522068;-14.47;-46.48
316760;-20.12;-42
221080;-7.85;-41.9
432067;-29.53;-52.52
510790;-11.86;-55.5
412660;-23.68;-49.83
261420;-8.59;-35.11
280720;-10.6;-37.11
522070;-14.8;-46.25
293075;-13.08;-43.46
293076;-10.35;-38.21
211180;-5.87;-46.69
241370;-6.1;-35.91
172080;-5.6;-47.63
432070;-29.42;-53.02
293077;-9.45;-40.82
251597;-7.14;-35.23
231290;-3.67;-40.23
316770;-19.23;-42.09
355210;-22.59;-46.52
221090;-7.86;-42.49
251600;-6.77;-35.69
432080;-28.81;-52.5
251610;-7.05;-36.36
316780;-22.05;-45.04
261440;-7.59;-37.65
231300;-5.73;-39
421770;-29.1;-49.62
500793;-17.57;-54.75
320501;-19.19;-40.09
355220;-23.5;-47.45
510792;-12.54;-55.71
251615;-6.76;-36.25
150790;-0.71;-48.52
251620;-6.76;-38.23
293080;-12.08;-41.63
172085;-11.99;-48.97
211190;-6.47;-44.19
211195;-6.41;-43.54
355230;-20.69;-50.92
421775;-26.73;-52.96
412665;-25.7;-52.72
355240;-22.82;-47.26
251630;-7.67;-36.88
330570;-22.04;-42.67
261450;-7.83;-35.75
221093;-7.04;-41.38
355255;-20.5;-51.02
355250;-23.54;-46.31
432085;-29.64;-51.68
510794;-10.8;-56.61
355260;-20.96;-49.03
130406;-4.25;-69.93
355270;-21.71;-48.68
261460;-7.59;-37.53
355280;-23.6;-46.75
293090;-12.7;-44
241380;-5.92;-38.04
316790;-21.35;-43.24
231310;-5.24;-38.13
261470;-8.31;-36.29
261480;-9.1;-38.15
355290;-22.38;-51.28
500795;-23.63;-55.01
355300;-23.45;-49.4
172090;-12.4;-46.43
355310;-21.14;-48.51
150795;-2.94;-48.95
421780;-27.11;-49.99
316800;-15.8;-42.23
172093;-12.18;-46.98
241390;-5.62;-35.59
355320;-21.12;-48.45
172097;-12.79;-49.09
261485;-8.76;-35.1
412667;-23.72;-51.09
355330;-21.7;-47.27
412670;-23.2;-52.46
231320;-4.83;-40.32
221095;-8.39;-42.91
355340;-20.62;-49.64
421790;-27.1;-51.24
241400;-6.19;-35.8
510795;-14.61;-57.48
330575;-22.72;-42.71
293100;-14.02;-41.24
270900;-9.53;-36.43
221097;-6.59;-42.28
293105;-13.54;-42.49
293110;-11.97;-39.1
316805;-19.75;-41.61
130410;-5.62;-63.18
412680;-23.73;-52.87
432090;-28.06;-52.01
432100;-28.62;-52.86
293120;-13.53;-39.09
251650;-7.2;-36.82
432110;-30.67;-51.39
412690;-23.32;-53.06
316810;-19.92;-46.82
355350;-23.96;-47.5
316820;-19.88;-46.02
293130;-11.84;-40.79
355360;-21.46;-46.74
510800;-12.77;-56.55
432120;-29.65;-50.78
316830;-19.67;-43.68
355365;-21.07;-48.4
522100;-16.05;-49.6
270910;-9.64;-36.49
432130;-29.79;-51.86
355370;-21.4;-48.5
261500;-7.9;-36.04
355380;-23.53;-49.24
355385;-23.92;-48.69
432132;-27.39;-53.46
500797;-22.48;-53.35
355390;-22.3;-51.55
120060;-8.16;-70.76
231325;-6.68;-39.76
160070;1.5;-50.91
355395;-22.74;-50.57
316840;-19.28;-42
211200;-8.47;-45.74
355400;-23.35;-47.85
231330;-6;-40.29
355410;-23.02;-45.55
432135;-31.28;-51.09
251660;-7.63;-37.87
130420;-3.35;-64.71
251670;-7.22;-37.25
293135;-17.53;-39.74
412700;-25.36;-50.46
316850;-20.65;-42.85
110155;-10.91;-62.24
231335;-3.98;-39.58
355420;-23.34;-49.37
412710;-24.32;-50.61
280730;-10.2;-36.88
241410;-6.46;-38.18
241415;-6.14;-36.71
432140;-27.37;-53.75
251675;-6.94;-36.62
355430;-22.53;-52.16
293140;-12.3;-38.64
293150;-11.48;-38.99
316860;-17.85;-41.5
293160;-13.6;-39.49
270915;-9.9;-36.35
500800;-20.44;-54.86
221100;-5.08;-42.8
522108;-13.77;-47.26
330580;-22.41;-42.96
261510;-9.05;-36.62
522119;-16.39;-49.08
150796;-1.03;-47.9
412720;-23.76;-52.44
432143;-29.58;-50.07
261520;-8.22;-39.37
293170;-12.39;-38.62
510805;-10.51;-55.23
412730;-22.7;-52.61
412740;-24.15;-54.09
355440;-20.78;-48.33
150797;-2.1;-56.48
510810;-16.07;-53.55
432145;-29.44;-51.8
110160;-10.24;-62.35
231340;-3.73;-40.99
412750;-24.5;-50.41
241105;-4.83;-37.25
241420;-6.18;-35.09
355450;-23.1;-47.71
421795;-26.68;-53.15
421800;-27.24;-48.63
412760;-25.92;-49.19
261530;-7.5;-35.31
241430;-6.46;-37.27
421810;-28.82;-49.84
211210;-4.25;-43.94
421820;-26.82;-49.27
421825;-26.61;-50.67
355460;-23.2;-49.6
211220;-5.09;-42.83
316870;-19.58;-42.64
432146;-28.57;-52.59
316880;-21.11;-44.17
432147;-27.39;-54.08
316890;-19;-45.96
280740;-11.18;-37.99
172110;-9.56;-48.37
172120;-6.32;-47.41
316900;-21.17;-43.01
316905;-22.37;-46.09
412770;-24.71;-53.74
316910;-22.74;-46.37
280750;-11.37;-37.84
412780;-23.77;-49.95
316920;-20.9;-42.02
150800;-2.41;-48.15
130423;-2.87;-67.8
261540;-7.99;-36.05
510820;-16.19;-52.55
432149;-29.47;-54.22
355465;-23.24;-48.19
432150;-29.33;-49.72
355470;-22.42;-48.16
241440;-5.19;-35.46
355475;-22.04;-48.33
150803;-1.07;-46.89
261550;-7.8;-35.24
270920;-9.97;-37
150805;-4.57;-55.94
231350;-3.27;-39.26
330590;-22.06;-42.06
432160;-29.98;-50.13
432162;-29.29;-52.05
293180;-14.97;-41.41
355480;-22.95;-45.54
432163;-27.49;-52.14
421830;-26.1;-50.32
412785;-25.41;-53.18
432166;-29.45;-49.92
316930;-21.69;-45.25
432170;-29.51;-50.77
432180;-27.77;-54.24
432183;-29.53;-50.06
355490;-20.23;-50.88
500830;-20.75;-51.67
316935;-18.2;-45.24
432185;-27.61;-52.84
432190;-27.45;-53.93
316940;-21.36;-45.51
522130;-18.35;-47.78
330600;-22.11;-43.2
421835;-28.51;-49.45
421840;-28.55;-49.14
421850;-27;-51.4
522140;-16.64;-49.48
261560;-7.76;-40.26
432195;-27.52;-52.89
432200;-29.94;-51.71
251680;-6.57;-38.59
261570;-7.83;-38.1
241445;-5.86;-37.18
211223;-4.53;-44.62
522145;-13.5;-48.74
421860;-27.29;-49.79
421870;-28.46;-49
293190;-10.96;-38.78
150808;-6.74;-51.16
432210;-27.65;-54.43
150810;-3.76;-49.67
211227;-3.72;-45.55
355495;-22.81;-46.69
316950;-18.97;-41.64
421875;-26.96;-53.63
432215;-29.1;-52.95
412788;-24.97;-49.08
412790;-23.87;-52.87
211230;-5.25;-44.64
355500;-21.93;-50.51
316960;-18.59;-48.7
261580;-8.75;-37.34
432218;-27.92;-51.53
432220;-29.08;-53.83
432225;-29.47;-51.42
432230;-27.75;-54.48
261590;-7.6;-37.31
412795;-24.58;-53.51
355510;-21.38;-51.57
172125;-8.97;-48.18
172130;-8.39;-48.11
211240;-1.66;-45.37
211245;-2.2;-45.34
355520;-20.93;-50.1
355530;-20.05;-50.47
316970;-17.28;-42.72
432232;-31.42;-52.17
231355;-3.58;-39.43
522150;-16.61;-50.13
522155;-17.85;-50.3
412796;-25.04;-51.52
421880;-28.92;-49.67
316980;-21.87;-45.78
211250;-2.76;-42.27
130426;-2.99;-65.1
293200;-9.84;-39.48
316990;-21.12;-42.94
317000;-16.28;-44.77
293210;-13.26;-39.66
293220;-14.31;-39.32
231360;-3.85;-40.92
317005;-19.63;-42.1
355535;-21.16;-49.71
293230;-14.21;-39.52
355540;-23.43;-45.07
317010;-19.74;-47.93
317020;-18.91;-48.27
355550;-22.52;-49.66
412800;-24.54;-52.98
432234;-28.04;-54.68
355560;-20.95;-49.17
293240;-11.33;-42.13
140070;4.59;-60.16
522157;-14.28;-49.92
251690;-6.51;-38.41
150812;-3.75;-47.5
231370;-6.64;-38.7
241450;-5.99;-37.81
280760;-11.38;-37.65
293245;-10.73;-41.32
317030;-17.25;-40.57
251700;-7.69;-35.66
231375;-3.67;-39.34
412810;-23.76;-53.32
293250;-15.29;-39.07
317040;-16.35;-46.9
221110;-4.58;-42.86
432235;-28.79;-52.03
412820;-26.22;-51.08
317043;-19.53;-50.33
421885;-26.76;-52.85
510830;-11.53;-54.35
270930;-9.16;-36.03
355570;-20.88;-49.89
412830;-23.08;-52.15
432237;-29.04;-55.15
241460;-5.64;-37.25
412840;-23.19;-50.79
293260;-14.77;-42.65
